,ID,comentarios,categoria,rating
463,1,saber si grupo buen trabajo buenas,0.0,4.181374600636628
464,50,ahora servir futuro,9.0,3.165333043110464
465,43,bien cosas,5.0,3.6074162726680283
466,21,poder aprender trata programa podre entender momento,3.0,3.5795851936548018
467,33,chico vino,5.0,3.602343830860068
468,62,práctica tener,4.0,3.1341491029076054
469,3,actividad trabajar equipo divertido,0.0,4.659603218598491
470,53,conocer ayuda crear cambio bien sociedad,6.0,3.860902110026752
471,73,manera interacción audiencia,8.0,3.8932791635805044
472,2,gracias entender realizar marketing,3.0,1.9141520140453858
473,7,profesor paciencia,0.0,4.107628427862946
474,45,verdad gusto,9.0,3.8454022543602506
475,74,tema interesante,4.0,4.366507662221016
476,17,explicación eduardo dinámica,4.0,3.8362475144325203
477,75,investigar cuenta ser emprendedor si,6.0,1.4220656769250284
478,16,saber encontrar proyecto,2.0,3.13485716708238
479,17,dar poder comenzar,2.0,3.513431636084836
480,33,gente mente grupo muestra comunicación participación,2.0,3.847536547928676
481,35,actividad grupo,0.0,4.35246234595207
482,50,película atención,6.0,3.9443430915862105
483,72,lado visualizar aclarar manera simple además poder equipo compartir,8.0,4.2043366473997725
484,51,trabajar equipo,0.0,2.6973733722297535
485,22,mena búsqueda participación,0.0,1.3487108004818287
486,78,explicación decir,4.0,3.165333043110464
487,11,gusto poder grupo poder dar lograr destacar mejor,8.0,4.485715431801426
488,29,poder encontrar problema buscar,7.0,3.3917377468245054
489,62,momento compartir equipo juntos plantear gran potencial,5.0,4.241549362242212
490,0,desarrollar proyecto s ayuda base iniciar,1.0,2.6867981438476347
491,22,hacer torre,8.0,3.950673351595453
492,67,dinámica mejor reflexión,5.0,4.279980348128436
493,40,compartir conocer mejor,8.0,4.881559546353916
494,64,trabajar equipo crear servicio producto nuevo,0.0,2.972256330315156
495,56,crear producto propio imaginario entender mejor idea,7.0,3.8777488907556394
496,28,trabajo equipo ayuda,0.0,2.6216677954273213
497,30,hacer proyecto poder poner parte,1.0,3.409032187850531
498,40,charla dinámica,5.0,3.887895531939304
499,63,profesor idea punto vista,4.0,4.547097019033959
500,61,profesor corregir,4.0,2.360706768966122
501,28,planteamiento d idea futuro exitoso,5.0,2.6620522956846164
502,52,preparado participar proyecto,8.0,3.7518150514830038
503,43,encontrar idea base solo falta pulir,9.0,3.346464827924495
504,71,iniciativa crear empresa,7.0,2.2721772467906107
505,78,hacer clase,9.0,2.8031900133338827
506,35,explicación profesor apoyo resolver proyecto,4.0,2.6543214209579267
507,28,profesor saber poder mejorar,2.0,3.4453519203446725
508,6,ampliar toque personal,2.0,4.529877802670667
509,9,ejemplo personas gracias base idea empresa,7.0,2.1117968702387193
510,65,definición forma entender desarrollar,1.0,3.079968911519757
511,47,gusto clase hacer aplicación,9.0,3.328069645240462
512,20,investigar conocer interesante,6.0,4.324540913607839
513,65,investigar origen simple,6.0,2.6417162304323023
514,26,vida mostrar palabras,1.0,2.8373342589527226
515,39,gusto poder participar manera,8.0,4.29400772168357
516,38,ejemplo iniciativa,7.0,3.340657672475046
517,38,explicación idea producto ejecución equipo entender si aspecto lograr manera proyecto,7.0,3.0458476671844736
518,70,gusto grupo,0.0,3.638917991460304
519,47,subir nivel,2.0,4.451620621807924
520,21,respecto hacer organización equipo distribuir tiempo trabajo lograr,0.0,3.1045229532617675
521,59,intercambiar llenar conocimiento ampliar pensamiento,0.0,2.9559506273940537
522,76,crear tener idea proyecto,7.0,2.9073810886654474
523,10,super conocer cosas hoy día,3.0,4.601545543692982
524,15,entender producto idea equipo ejecución,7.0,3.016319661566864
525,77,compartir equipo bien,5.0,4.019341554730522
526,65,trabajo mejorar producto existente,1.0,3.811861876132618
527,73,vida real mejor idea,3.0,3.4480085879181215
528,48,super dinámica forma participar,5.0,4.49730055690143
529,22,concepto equipo,8.0,2.6973733722297535
530,19,investigar grande,6.0,2.3513362379416174
531,32,entender hoy,3.0,2.8804349371055586
532,54,diseñar producto,8.0,3.165333043110464
533,27,aprender empresa compañía hacer crecer negocio,9.0,1.6653188251878461
534,72,conocer tan,1.0,4.517907867449981
535,6,investigar historia,1.0,2.58094805238844
536,63,participación grupo,0.0,3.6078780774257675
537,50,actividad conocer,8.0,4.871351103925399
538,44,descubrir metodología buen servir hora crear,1.0,3.833972961089515
539,49,cosas ayuda entender,5.0,3.068909230933066
540,65,ligero monotonía,8.0,3.630055789680527
541,21,gusto ayudar entender mejor concepto,8.0,3.8347079189944457
542,69,si si producto equipo idea,7.0,2.871771142918511
543,5,parte empresa,0.0,1.936799465945613
544,67,poder grupo hacer mejor realización empresa,0.0,4.473378336472878
545,11,gusto importancia muestra hacer llegar traer,9.0,3.986097647872984
546,32,forma explicar ejecución organización general,7.0,4.148196016643304
547,12,producto hacer idea,7.0,3.1322789318230697
548,34,tema aprender inicio idea,1.0,3.146481871365767
549,10,explicación tema,4.0,3.002759400326388
550,17,poder crear base,7.0,3.503742818546192
551,78,hablar grupo,0.0,2.179421595327419
552,10,clase poder equipo decidir servicio realizar solo trabajar equipo,0.0,2.300258637906663
553,56,gusto clase aclarar,3.0,3.4026197325755265
554,30,gusto clase hoy aprender servir vida,3.0,3.2756033193030394
555,48,cosas servir vida,4.0,3.2551031693859236
556,55,aprender saber seleccionar buen equipo proyecto,1.0,3.355207276580287
557,50,cosas siempre hablar nunca detalle,0.0,2.9657148997452847
558,21,gusto poder aprender específicamente importancia equipo cuidadosamente seleccionado asegurar éxito empresa,3.0,4.115603810419559
559,41,fin saber exactamente junto siempre,9.0,3.416152906751276
560,56,poder ver cosas fantasía ser niño cosas realidad cosas tan aprender ver cosas grande burbuja,5.0,3.2691733150168614
561,16,programa ver importante hacer,8.0,3.436738283739092
562,79,explicación profesor,4.0,3.165333043110464
563,62,pensar cuenta momento futuro,5.0,2.9628652937418742
564,27,informativo dinámico,0.0,3.926691642931074
565,15,encuentro útil,4.0,4.100641572825884
566,55,perspectiva dar idea realidad llegar futuro,5.0,3.5349714208688
567,76,dinámica clase mejor comprensión tema,3.0,3.3268278155546462
568,68,hoy clase tema,3.0,2.5447366316089646
569,52,clase haber hacer proyecto,1.0,2.5390313644046745
570,15,producto servicio,6.0,3.3179508732035687
571,37,forma profesional mejorar,5.0,3.867879620012338
572,35,aprender digital,3.0,2.3749982533723784
573,31,buscar cuenta si llegar esfuerzo,5.0,3.4128372084668213
574,48,contar inicio conocimiento,1.0,3.209173539357791
575,71,poder descubrir ahora seguir adelante proyecto,7.0,4.054610002222799
576,0,profesor seguir aprendizaje,4.0,3.165333043110464
577,24,poder dibujar hacer mejorar idea,0.0,3.1734993655991537
578,67,trabajo equipo,0.0,2.6973733722297535
579,56,ser momento crear producto solucionar gran problema,3.0,3.1345565181554913
580,74,actividad juego,5.0,4.179790247304612
581,2,hacer producto creativo tema asignado,9.0,2.896376677692224
582,3,general puntos sesión forma además puntos,1.0,4.254656494626319
583,77,equipo difícil trabajar grupo buenas,0.0,3.4788691708490984
584,31,gusto interacción tubo profesor,4.0,4.23467753168078
585,33,actividad clase,5.0,4.212284236354578
586,26,ser emprendedor nunca palabra,6.0,1.2696019673664716
587,22,trabajo equipo,0.0,2.6973733722297535
588,36,aplicar mundo real,3.0,3.3537832884465835
589,18,clase dinámica,5.0,2.839483467399325
590,69,parte idea proyecto cuenta producto,7.0,3.2431949768862647
591,25,aprender podre hacer proyecto seguir,0.0,3.3566942677551967
592,34,crear pensar hacer proyecto,7.0,2.5379384205918676
593,39,redactar problema país ver realidad,9.0,1.3765004199138058
594,74,hacer ver,9.0,3.353151156184761
595,32,gusto bien organizado,5.0,4.04005237687292
596,57,puta madre si madre,1.0,1.233665423183057
597,21,oportunidad aprender,0.0,4.111572728376439
598,69,concepto poder definir bien comenzar empresa,2.0,2.824788158497271
599,45,aprender cosas,5.0,3.5190278263588013
600,62,preparar elegir grupo trabajo,0.0,4.059733425950056
601,53,aprender entender claridad objetivo interesante,0.0,4.470190519969574
602,15,historia comienzo google cuenta gran idea esfuerzo dedicación igual suerte,5.0,3.5005227439012896
603,26,gusto optimismo llegar ser,6.0,3.3449888821726157
604,73,trabajar equipo pensar idea reto,0.0,2.245642139439521
605,49,producto ejecución bueno tema,7.0,3.962154987915913
606,26,planificación resolver,8.0,2.233412366998407
607,36,aprender muestra forma crear empresa ser campo poder ser,6.0,3.8038529048921985
608,13,manera crear idea,7.0,3.0498227372449676
609,3,forma explicación,4.0,3.7050389236478027
610,15,tema habla interesante,4.0,3.631292405222841
611,72,historia hoy,3.0,3.8535762200648067
612,1,gusto explicación ejecución importante,7.0,4.325269603544326
613,69,planteamiento proyecto,7.0,2.238743241750407
614,37,poder resolver proyecto mejor,8.0,2.997778362933195
615,17,forma bulla cosa entonces escuchar claro profesor,4.0,2.474166813013651
616,9,gusto lanzar,8.0,1.0815003088718365
617,64,forma dinámica clase,5.0,3.2662137552822785
618,47,gusto tema manera entender mejor ver realidad ejemplo alguien exitoso chico,5.0,2.9069493253772234
619,73,aprender hacer,9.0,3.4161359665142506
620,39,aprender hacer buen,1.0,4.139135539103307
621,55,gusto clase aprender,3.0,3.5683020294363623
622,64,concentrar vaya base necesidad eficiente ayuda problema mundo defecto,3.0,3.3094358608088266
623,45,idear innovación,2.0,2.4148093506936856
624,67,gusto historia producto hacer idea trabajo equipo importante vital realizar empresa,7.0,3.628781867545314
625,41,gusto clase poder saber conocer fin proyecto alcanzar finalizar sacar mercado producto,2.0,3.9673309170832893
626,0,explicación profesor,4.0,3.165333043110464
627,15,entender proyecto empresa,6.0,2.040256410467063
628,56,lograr éxito,0.0,4.020654485389672
629,57,saber crear,2.0,2.6517721004522437
630,44,poder tener idea final proyecto,7.0,3.0913295808461663
631,39,ser innovador,6.0,4.592422454958902
632,69,trabajar equipo dinámico,0.0,3.585586250541273
633,51,vez clase,3.0,2.9594078860319026
634,43,conocer profundidad manera formar mejor idea negocio producto equipo ejecución idea,7.0,4.01772123871861
635,73,profesor solo material docente,0.0,2.04604809964985
636,63,explicación clase clara,4.0,3.0839216821749385
637,14,clase utilizado aprendizaje,6.0,2.839483467399325
638,48,dinámica comprender fácilmente tema,3.0,4.1706458648581775
639,48,aprender necesario empezar hacer idea apoyo,9.0,3.1569223806684046
640,26,gusto parte social super importante,8.0,4.208770806736494
641,71,trabajo equipo grupo obtener experiencia juntos,0.0,3.00008095277814
642,0,si buenas duda,0.0,3.82717212317354
643,35,saber seguir hacer,2.0,2.5618018324998117
644,76,cosas curso empresa gestión,5.0,1.211365586075769
645,65,poder resolver tema nuevo saber espera sentir,0.0,3.02542081858808
646,25,saber dar publicidad producto,2.0,1.5037264465599698
647,59,cosas genial,4.0,4.855646870997024
648,76,entender tema,4.0,3.1551582385096326
649,66,mejorar puntos alto,1.0,4.317363427068274
650,52,aprender hacer ahondar idea proyecto llevar cabo,1.0,3.502592286549723
651,39,saber interesante,2.0,4.205259920151856
652,21,gusto explicación clara crear éxito,7.0,3.9968860998446756
653,57,parte ejecución puesta práctica idea interesante,7.0,4.739792204208737
654,79,saber ser equipo,2.0,2.521623677230405
655,67,gusto característica poseer crear producto,1.0,4.19953826204746
656,25,madurar idea cuenta,7.0,1.9697873478153
657,46,manera principio clara idea,8.0,3.234265943613793
658,67,salud asistir clase ver tema nuevo tratado disipar,0.0,3.2773240650376785
659,0,manera futuro,5.0,2.9959905395148176
660,49,gusto idea negocio desarrollo,7.0,3.359495459660511
661,74,organizar éxito,8.0,4.020654485389672
662,54,explicación programa,4.0,2.533858483869163
663,51,idea agrandarse desarrollo proyecto,7.0,3.1970321668025443
664,43,profesor clase aprender sesión,3.0,2.8105665984394976
665,79,enfoque tener proyecto,7.0,3.1130276730720747
666,74,aclarar trata jueves idea poder crear personas,7.0,3.1830515407403133
667,8,gusto emprendedor habla si,6.0,1.6193371381265091
668,63,caso clase hoy muchisimo anterior cumplir además plantear mejor plan negocio,5.0,2.219681864055116
669,31,hacer idea proyecto,7.0,2.8832831014795337
670,37,dinámica curso fácil,4.0,2.3326334209119306
671,2,gusto verdad,9.0,3.8454022543602506
672,52,forma aprendizaje sencillo,4.0,4.425486851557143
673,19,mejor explicación,4.0,4.158944538894666
674,50,manera fácil,6.0,3.7951355863111558
675,34,manera tener,8.0,3.0012520619411127
676,22,forma hoy entender,3.0,3.219954577417324
677,9,producto equipo comprender significado,0.0,3.71293139033818
678,77,comprender tema,3.0,3.856624948657336
679,1,forma explicar facilidad,5.0,3.7050389236478027
680,44,manera fácil,6.0,3.7951355863111558
681,33,vez cerca tener,6.0,4.336488191011165
682,52,aprender ejecutar proyecto,0.0,2.2448639654969815
683,69,información apoyo dar empezar proyecto empresa,2.0,1.945433548818539
684,38,llegar hacer,2.0,3.6136826401504742
685,19,aprender ejecución,7.0,3.5190278263588013
686,59,gusto manera fácil entender,8.0,3.978427240858881
687,33,gusto manera entender,8.0,3.5531453329025604
688,62,explicación tema comprensible proceso realizar proyecto,4.0,3.028336806470521
689,21,lluvia proyecto,1.0,3.533948888150651
690,59,interesante orador bien,4.0,4.708468329334046
691,65,gusto parte palabra saber,0.0,3.157367241735979
692,5,capacidad transmitir idea equipo,7.0,2.927876723166128
693,34,idea diferente plan trabajo,0.0,2.7663829777315017
694,65,programa crecer avanzar adecuadamente,9.0,3.060230706955037
695,12,manera profesor tan clara,8.0,3.0327356716921905
696,75,forma importante tener realización proyecto,6.0,4.702829505111303
697,54,negocio lograr tecnología montar negocio,2.0,2.4611598193823605
698,8,chico empresa diferente aparte diseño juventud,8.0,3.0297084922252613
699,45,opinar gran parte junto grupo tarea,4.0,2.988710191934297
700,8,poder saber proyecto,2.0,2.835118791196673
701,56,gusto proyecto,7.0,3.319364639448339
702,2,trabajo grupo v mejor,0.0,3.743291884875629
703,21,producto mercado,2.0,2.6732496978295743
704,64,manera dinámica captar,5.0,3.2184575999169382
705,20,clase punto mejor,3.0,3.990014440410243
706,11,interesante curso,4.0,3.055977327926293
707,51,poder crear producto idea,7.0,3.4655075867649705
708,35,vez palabras ayudar elaboración proyecto además futuro,1.0,3.7662277716511117
709,77,aprender ejecución idea producto formar equipo negocio tomar buenas formar equipo plantear fundamental,7.0,4.237124189665656
710,38,clase habla perseverancia,6.0,2.0427749174867165
711,26,explicación tema reparar,4.0,1.3179077372309151
712,67,contenido sesión interesante,3.0,3.8077749265127925
713,26,aprender importancia idea producto importancia ejecutar tener desarrollar proyecto manera eficaz,7.0,3.094683626418279
714,30,oportunidad empezar plantear idea,7.0,3.3850697708993525
715,42,poder seguir ejecución proyecto,7.0,3.198558055634122
716,34,trabajo equipo ser tan concreto sentido siempre compromiso,9.0,3.9881820524265486
717,8,valioso necesario,6.0,3.6827799330049906
718,9,gusto mostrar verdad cambiar vida,9.0,3.2333128524553847
719,66,poder usar idea negocio día día,2.0,2.6209081556208167
720,47,explicación realizar,4.0,3.165333043110464
721,59,trabajo comprender mejor,3.0,4.342049069252758
722,65,gusto romper actualidad ser exitoso tener carrera clase entender generar ser,3.0,2.1175183433710014
723,71,definición sinceramente claro ahora gracias fácil poder continuar proyecto equipo,6.0,2.3924122255802382
724,6,duda exactamente comenzar,2.0,3.271710179725525
725,21,aprender ahora,9.0,3.5190278263588013
726,38,aprender ayuda proyecto,3.0,2.9809081232787604
727,71,necesario hacer propio paso paso,9.0,3.447348123056895
728,34,poder aprender,0.0,3.839177139018138
729,45,concepto elemento equipo proyecto conocimiento ajustar proceso proyecto,1.0,2.653234924994362
730,78,lograr desarrollo buen aprendizaje,4.0,4.213928603998767
731,29,dinámica profesor entender,5.0,3.2989429535945556
732,50,trabajo grupo,0.0,3.1138963957297405
733,71,identificar interesante sesión hoy día,3.0,3.633811525284174
734,51,gusto vida valioso futuro,5.0,3.9266615939475136
735,22,tan explicativo cosa saber resolver,3.0,1.8440392368423122
736,61,poder crear idea manera base proyecto,7.0,3.160695413195021
737,33,tema clase hoy interesante,4.0,3.730651397151118
738,78,explicación profesor,4.0,3.165333043110464
739,42,poder idea,7.0,3.5928576582236595
740,28,gusto clase super dinámica llama atención segundo además información bien,5.0,3.7103732490212797
741,33,tema liderar equipo importante hacer importante,8.0,3.70965424588271
742,78,aprender iniciar,1.0,2.546814471108635
743,31,tiempo compartir apoyo participación,2.0,4.460396082077909
744,3,aprender crear idea producto equipo,7.0,3.106743355962662
745,79,estructura tener empresa,6.0,3.395143563035284
746,51,poder pensar mejor dar proyecto,8.0,3.0206055579386453
747,40,momento poder ver idea negocio,9.0,3.2698264954423495
748,55,forma tema forma facilidad desarrollo,4.0,3.682794406743652
749,31,explicación importancia hacer tener idea negocio,7.0,3.0994389413056056
750,34,toque dinámico,5.0,4.444731434042556
751,24,bien hacer empresa producto vez equipo,6.0,1.97835975847264
752,9,ahora plantear idea claridad saber,2.0,3.483409409440274
753,21,gusto realizar proyecto,7.0,3.319364639448339
754,74,anécdota buscador cuenta tener vaya funcionar,2.0,1.1145064831934273
755,56,proyecto personal,7.0,3.3741448097476288
756,74,clase ayudar mejorar negocio,5.0,2.7574567412539146
757,18,profesor objetivo explicar entender claridad,0.0,3.847344400674908
758,77,ejemplo entender mejor puntos,5.0,4.262196019847762
759,33,manera dar señor interesante divertido,4.0,4.602943327568273
760,58,introducción tema totalidad,3.0,3.806071659456027
761,67,importante tener idea grupo estable,7.0,4.2616008203992575
762,20,gusto ahora idea clara uso ser útil día ayuda ahora,3.0,3.3884203382955054
763,17,gusto parte dije,0.0,4.072256127381633
764,17,cosas solo gente capital cosa cierto clase,0.0,3.1801154602168378
765,56,manera tan simple sesión,1.0,2.7619819378334536
766,46,negocio mundo pensar simple salir valioso solo si perseverancia,6.0,3.2903856168275163
767,39,lograr idea seguir,0.0,3.207442800581113
768,51,clase poder aprender cosas manera,8.0,3.3600975885449875
769,30,gusto explicación,4.0,3.962398301870286
770,14,cantidad vida real además,1.0,3.689195551333405
771,26,película motivación pensar llegar,6.0,2.5834006027738896
772,39,constante profesor,0.0,3.4957713037137736
773,8,datos ser,9.0,1.8374985227939482
774,13,tener pensar ser ayuda,6.0,2.6595594278271477
775,29,gusto haber producto equipo idea,7.0,3.141308182120461
776,50,película película interesante,6.0,4.7401819948056545
777,41,tener nuevo tema,7.0,3.114246728971462
778,63,profesor dar puntos vista tener miedo decir cosas,4.0,3.894754270275561
779,12,asesor bien,5.0,1.2617742493779112
780,23,clase economía,4.0,2.2376610750027517
781,5,forma profesor,4.0,3.7050389236478027
782,7,aprender cosas ayudar futuro,5.0,3.2274717819300527
783,76,aprender crecer,9.0,2.9423315657189075
784,2,dinámica manera clase,5.0,2.8084595677659645
785,27,manejo información persona clase,2.0,2.234928781042107
786,4,explicación crear negocio,7.0,2.557016614140137
787,63,gusto poder poder desarrollar idea equipo,7.0,3.884619493383121
788,67,mundo llevar cabo proyecto,1.0,3.679744020747863
789,78,gusto explicación,4.0,3.962398301870286
790,56,seguir emprender manera poder progresar,8.0,2.752109646556005
791,43,función cosa base proyecto,7.0,3.5199274218279286
792,35,dinámica profesor,5.0,3.165333043110464
793,15,dinámica profesor,5.0,3.165333043110464
794,78,trabajo equipo,0.0,2.6973733722297535
795,22,buen aprendizaje,1.0,4.532751683968163
796,12,dinámica interesante,4.0,4.7401819948056545
797,28,gusto profesor bien cosas exponer ver mejorar gusto decir entender bien,5.0,3.259189469481138
798,51,explicación ayuda poder seguir idea empresa,0.0,2.221445299473187
799,29,ayuda futuro,5.0,2.8625961256882695
800,63,gusto idea equipo cuenta solo personas trabajar gran producto,7.0,3.612303707624168
801,57,tema principal,7.0,3.9771700046612715
802,48,ayuda ser mejor empresario,3.0,3.6450816394423753
803,21,gusto presentación específico,4.0,3.913039977782739
804,29,importante hacer debido comienzo negocio innovador,9.0,4.4235609670483225
805,30,q m,0.0,3.165333043110464
806,36,forma armar negocio utilitario vida,9.0,3.930644256366952
807,59,proceso pasar proyecto final,1.0,2.8165673199729726
808,70,explicación clara,4.0,3.3314423120578147
809,74,proceso proceso,1.0,2.3678911502109616
810,49,idea realidad clase,5.0,2.2495113167191656
811,27,información ser futuro,5.0,3.584025128599001
812,57,bien clase,5.0,3.081845056394708
813,33,herramienta aprendizaje,4.0,1.3508277700377977
814,42,parte cierto equipo ser tener bajón equipo caer poder levantarse,0.0,1.7462324349914784
815,63,gusto tema interesante,4.0,4.484056962680745
816,75,gusto explicación seguir tener exitoso,0.0,3.587316287123385
817,14,diferente panorama,8.0,4.5882543928551325
818,27,discutir actualidad producto innovador bonito completar,4.0,4.219173554044347
819,10,entusiasmo profesor,4.0,3.5769479643335806
820,5,aprender negocio,9.0,2.9155488453620677
821,1,explicar entender,5.0,3.2989429535945556
822,0,hecho diferenciar ahora mejor camino,6.0,3.7965099643101587
823,61,si despejar proyecto,7.0,4.207998097119001
824,40,realidad clase llamado atencion normal,6.0,2.1964347741952928
825,49,aprender buen crear,1.0,4.059427352863329
826,74,ámbito empresarial,9.0,4.375977056371142
827,36,explicación importante conocer cliente fácil seguir bien,6.0,4.806503677163363
828,25,hecho despegar imaginación mantener proyecto buen camino,6.0,3.5650666710495043
829,51,instancia atención,3.0,2.2482865499655222
830,20,producto servicio serie ayuda ver presentar proyecto frente público objetivo negociar pagar,6.0,2.577772611138119
831,19,exposición entender comodidad bienestar usuario necesidad personas,1.0,4.052660049423013
832,3,clase dinámica,5.0,2.839483467399325
833,1,profesor manera,8.0,2.9959905395148176
834,49,interesante clase manera mostrar equipo,8.0,3.7616094735043974
835,18,conversación profesor respecto idea parte clase hoy debido perspectiva idea,7.0,3.1019792277356095
836,69,gusto clase hoy conversación profesor completar información proyecto,4.0,2.7362563325021307
837,7,idea clara solo público pensar producto encontrar mitad camino,6.0,3.511841091592727
838,72,buscar problema,7.0,2.3012718334124678
839,48,trabajo equipo,0.0,2.6973733722297535
840,32,poder crear idea diseño entender fácilmente,3.0,3.909476932159158
841,16,continuación proyecto,1.0,2.302148038670639
842,10,resolver vida,8.0,2.4318612672798547
843,59,poder dejar imaginación trabajar crear cosas beneficio,6.0,4.269923543492382
844,38,poder buscar,7.0,3.3557946541457766
845,1,gusto saber hacer diseño decir tomar cuenta hacer producto querer crear producto,2.0,3.2553557803192605
846,4,dinámica interesante,4.0,4.7401819948056545
847,68,manera clara,8.0,3.2007414478153384
848,7,clase hoy aprender realizar mejor manera proyecto,3.0,3.0305281850717964
849,67,aprender cosas nunca tema verdad interesante,4.0,2.23644451471339
850,16,lograr tiempo intentar,2.0,2.842424429037849
851,5,saber exactamente solo proceso,2.0,2.1454516020356675
852,35,gusto clase,3.0,3.4026197325755265
853,15,u manera ejemplo modelo saber hacer aplicar,9.0,2.048917632319479
854,55,clase hoy tema proceso forma simple paso paso manera fácil aprender concepto,6.0,3.219136628031836
855,11,gusto dinámico,5.0,4.1494680198702465
856,24,reflexionar papel resolver,7.0,3.159196320865269
857,3,gusto clase hoy,3.0,3.0140256882499066
858,63,hacer crear,7.0,3.005176766364943
859,16,forma reconocer fácilmente,3.0,4.05480306600529
860,35,aprender pensar mejorar proyecto,1.0,3.114592980246121
861,24,creación encontrar forma eficaz resolver problema,9.0,3.3787378007386355
862,57,dinámica grupo equipo,0.0,2.7939806301080257
863,49,trabajar equipo proyecto mejor,0.0,3.091323840912053
864,42,crear producto solucionar problema,7.0,2.2820194332394292
865,34,bien claro,5.0,2.6280291449498896
866,33,compartir país,8.0,4.240111645743344
867,31,compartir grupo,0.0,4.1638609781950855
868,31,gusto conocer hacer gran,6.0,4.811517271729916
869,7,innovación creación producto satisfacer personas solucionar,6.0,3.8591987102980743
870,75,trabajo equipo inventar producto innovador,0.0,2.6923957459330934
871,75,gusto proyecto diseñar,8.0,3.319364639448339
872,22,actividad poner práctica,5.0,4.575992018192835
873,44,entender hacer proyecto,1.0,2.9527960093084715
874,54,objeto elegir producto ser,1.0,4.387254471913021
875,77,poder real,8.0,3.2591089483052964
876,71,hacer ver,9.0,3.353151156184761
877,66,esquema proceso,1.0,1.6942639971690445
878,7,crear problema idea puesta,7.0,3.7813427583164563
879,45,escuchar clase nunca,7.0,2.5625185614013315
880,70,planteamiento objeto,7.0,2.2454027554714457
881,52,profesor facilidad,4.0,3.165333043110464
882,68,forma clase manera,5.0,3.154656578555797
883,25,presentación continuar proyecto,1.0,3.9915988281084154
884,68,trabajo toma gente claro tema,0.0,2.7710769263875803
885,54,aprender idea ser mejor si cabeza,6.0,2.995631518521983
886,8,perspectiva real aplicación tener mundo,2.0,4.382419846440929
887,34,gusto crear nuevo hacer creación,9.0,3.8935077083890692
888,78,aprender tomar cuenta servir cliente importante triunfar,8.0,4.346557517246631
889,9,definición saber si forma gente,2.0,2.4327607240968936
890,32,tema interesante,4.0,4.366507662221016
891,22,tiempo recibir idea,7.0,3.7941757383128105
892,12,información fácil asimilar almacenar bien tema momento,3.0,3.880040217724443
893,19,conocer relación producto personas tan íntimo llegar ser visión impacto tener personas generar,6.0,4.743232691239011
894,7,lluvia equipo,1.0,3.5486339944291467
895,26,diseñar programa,8.0,2.533858483869163
896,54,hacer prototipo,2.0,2.304612071114946
897,5,profesor pulir idea afectar empresa,7.0,1.258293827465585
898,6,incentivo tener miedo,6.0,1.7956538229637768
899,11,actividad entender importancia escuchar,7.0,4.374753324360736
900,65,crear empresa,7.0,1.6941749017669707
901,60,dinámica usar,5.0,2.438105189141611
902,64,pensar generalmente negocio,0.0,3.496893316206393
903,47,explicación uso material enseñanza prototipo,1.0,2.1949012257327767
904,12,proceso crear producto servicio fácil,6.0,3.265225811864076
905,40,reflexionar llevar cabo forma tan si,1.0,4.029792772320003
906,5,curso ahora,4.0,1.534801905887227
907,16,grupo desarrollar capacidad trabajar equipo,0.0,3.239597972726683
908,68,hacer ver problema solución sociedad,3.0,1.9924747890473782
909,4,ejercicio forma simple práctica ver,6.0,4.144688655707343
910,56,clase diferente,8.0,2.839483467399325
911,16,actividad conocer mejor manera grupo trabajo,8.0,4.743276788893816
912,50,actividad ejemplo formular idea,7.0,2.4989349234861793
913,57,entender voz,8.0,2.803008953642337
914,3,llevarse cabo,2.0,3.9006820497584913
915,67,explicación profesor trabajo equipo,0.0,2.6973733722297535
916,34,interacción profesor,4.0,4.74429003265952
917,11,comunicación grupo,3.0,3.1138963957297405
918,32,lluvia opinión,1.0,3.9605605567733204
919,41,aprender diseñar mejor dicho organizar proyecto,8.0,3.321470194230935
920,10,explicar país ver solucionar,9.0,2.9194206425561493
921,38,explicación seguir crear idea,7.0,3.1410958953390686
922,4,saber importancia personas hoy día tema mamá personas,3.0,2.252616255185135
923,49,decir clase,4.0,2.839483467399325
924,7,charla interesante,4.0,4.587884460037673
925,33,forma información,5.0,3.7050389236478027
926,40,frase personas sentido hecho personas necesidad cumplir,9.0,1.730843541640131
927,16,si tema ayudar,5.0,2.8390900884671053
928,33,diseñar capacidad,8.0,3.1504882429945242
929,48,poner capacidad solucionar problema,3.0,2.387798792019276
930,14,actividad trabajar equipo desarrollar producto existente,1.0,4.2266943303218465
931,38,siempre motivar mejor manera,8.0,2.878055011596348
932,12,saber conectar cliente solución gusto necesidad,9.0,1.6705866625604635
933,54,gusto explicación pensamiento diseño mejor diseñar prototipo personas uso hacer éxito mercado,3.0,2.727842430906421
934,31,tema interesante,4.0,4.366507662221016
935,64,saber buscar personas,7.0,2.438025713409467
936,71,puesto solucionar general,3.0,3.112667536172288
937,26,clase trabajar,0.0,2.839483467399325
938,42,ordenar poder tener claro,6.0,2.2027555239329217
939,43,gusto poder diseñar objeto poder,8.0,4.197712353237854
940,65,aprender orden diseñar,0.0,4.013481675311764
941,50,manera manera,8.0,2.9959905395148176
942,74,tema interesante hoy añadir,4.0,4.007053193767963
943,61,poder aprender cosas tocar,0.0,3.839177139018138
944,13,cosas ver carrera futuro,5.0,2.9041302571323944
945,16,explicación profesor,4.0,3.165333043110464
946,57,diseñar buscar proyecto,7.0,2.6840024953298958
